ID,cal_file,marker_style,date,camera_make,camera_model,camera_serial,lens_make,lens_model,lens_serial,focal,lr_dist,tb_dist,llur_dist,ullr_dist,mlx,mly,mrx,mry,mtx,mty,mbx,mby,llx,lly,urx,ury,ulx,uly,lrx,lry
AR1VDZU00010001,R229.pdf,wild_all_cross,1976-01-15,Wild Heerbrugg,RC8,341,Wild,Aviogon,Ag83,152.157,220,220,299.809,299.816,-110.006,-0.013,109.994,-0.005,-0.005,109.984,0.001,-110.015,-105.99,-106.01,106.001,105.993,-106.009,105.987,105.998,-106.01
AR1VDZV00010001,Report_232_05_207410.pdf,wild_all_cross,1972-10-26,Wild Heerbrugg,RC8,341,Wild,Aviogon,Ag83,152.15,219.995,219.994,299.805,299.812,,,,,,,,,,,,,,,,
AR1VDZW00010001,Report_RT-R_183.pdf,wild_mid_crosshair,1975-06-13,Wild Heerbrugg,RC8,831,Wild,Universal Aviogon,UAg361,152.75,219.994,220.006,299.806,299.815,,,,,,,,,,,,,,,,
AR1VDZY00010083,Report_232_05_207410.pdf,wild_all_cross,1972-10-26,Wild Heerbrugg,RC8,341,Wild,Aviogon,Ag83,152.15,219.995,219.994,299.805,299.812,,,,,,,,,,,,,,,,
AR1VDZZ00010121,R50.pdf,zeiss_float,1974-03-26,Zeiss,RMK A 15/23,111688,Zeiss,Pleogon A2,112653,153.41,225.98,225.97,294.072,294.099,,,,,,,,,,,,,,,,
AR1VEA000010001,108809-1.pdf,small_flat,1946-02-26,Park,,30,Bausch and Lomb,Metrogon,MS7974,154.07,222.51,223.63,,,,,,,,,,,,,,,,,,
AR1VEAA00010001,R224.pdf,zeiss_float,1975-12-11,Zeiss,RMK A 15/23,21214,Zeiss,Pleogon A,98177,152.351,225.975,225.999,294.078,294.072,-113.02,0.027,112.956,-0.019,0.007,113.001,-0.047,-112.997,-103.999,-103.98,103.952,103.957,-103.991,103.983,103.925,-103.98
AR1VEAB00010001,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VEAG00010001,R224.pdf,zeiss_float,1975-12-11,Zeiss,RMK A 15/23,21214,Zeiss,Pleogon A,98177,152.351,225.975,225.999,294.078,294.072,-113.02,0.027,112.956,-0.019,0.007,113.001,-0.047,-112.997,-103.999,-103.98,103.952,103.957,-103.991,103.983,103.925,-103.98
AR1VEAH00020001,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VEAJ00020001,R224.pdf,zeiss_float,1975-12-11,Zeiss,RMK A 15/23,21214,Zeiss,Pleogon A,98177,152.351,225.975,225.999,294.078,294.072,-113.02,0.027,112.956,-0.019,0.007,113.001,-0.047,-112.997,-103.999,-103.98,103.952,103.957,-103.991,103.983,103.925,-103.98
AR1VEAK00010001,R224.pdf,zeiss_float,1975-12-11,Zeiss,RMK A 15/23,21214,Zeiss,Pleogon A,98177,152.351,225.975,225.999,294.078,294.072,-113.02,0.027,112.956,-0.019,0.007,113.001,-0.047,-112.997,-103.999,-103.98,103.952,103.957,-103.991,103.983,103.925,-103.98
AR1VEAL00010001,Report_RT-R_94.pdf,park_round,1974-07-19,Park,,103A,Wild,Universal Aviogon,UAg459,153.23,223.782,223.823,316.551,316.543,,,,,,,,,,,,,,,,
AR1VEAM00010001,Report_RT-R_45.pdf,park_round,1974-03-06,Park,,104A,Wild,Universal Aviogon,UAg460,153.08,223.8,223.754,316.535,316.514,,,,,,,,,,,,,,,,
AR1VEAN00030025,Report_RT-R_45.pdf,park_round,1974-03-06,Park,,104A,Wild,Universal Aviogon,UAg460,153.08,223.8,223.754,316.535,316.514,,,,,,,,,,,,,,,,
AR1VEAO00010001,R32.pdf,park_round,1974-01-18,Park,,102A,Wild,Universal Aviogon,UAg458,153.12,223.824,223.82,316.576,316.538,,,,,,,,,,,,,,,,
AR1VEAP00010001,Report_RT-R_94.pdf,park_round,1974-07-19,Park,,103A,Wild,Universal Aviogon,UAg459,153.23,223.782,223.823,316.551,316.543,,,,,,,,,,,,,,,,
AR1VEAQ00010001,R32.pdf,park_round,1974-01-18,Park,,102A,Wild,Universal Aviogon,UAg458,153.12,223.824,223.82,316.576,316.538,,,,,,,,,,,,,,,,
AR1VEAR00010001,Report_RT-R_45.pdf,park_round,1974-03-06,Park,,104A,Wild,Universal Aviogon,UAg460,153.08,223.8,223.754,316.535,316.514,,,,,,,,,,,,,,,,
AR1VEAS0006001A,Report_RT-R_80.pdf,small_flat,1974-06-03,Fairchild,K-17 (modified),,Goerz,Planigon,255,151.89,222.351,222.46,,,,,,,,,,,,,,,,,,
AR1VEAT00010098,Report_RT-R_183.pdf,wild_mid_crosshair,1975-06-13,Wild Heerbrugg,RC8,831,Wild,Universal Aviogon,UAg361,152.75,219.994,220.006,299.806,299.815,,,,,,,,,,,,,,,,
AR1VEAU00010001,R32.pdf,park_round,1974-01-18,Park,,102A,Wild,Universal Aviogon,UAg458,153.12,223.824,223.82,316.576,316.538,,,,,,,,,,,,,,,,
AR1VEAVI0030001,Report_RT-R_111.pdf,park_round,1974-07-19,Park,,100A,Wild,Aviogon,Ag209,152.7,223.822,223.834,316.56,316.549,,,,,,,,,,,,,,,,
AR1VEAW00010001,R32.pdf,park_round,1974-01-18,Park,,102A,Wild,Universal Aviogon,UAg458,153.12,223.824,223.82,316.576,316.538,,,,,,,,,,,,,,,,
AR1VEAX00060279,Report_RT-R_80.pdf,small_flat,1974-06-03,Fairchild,K-17 (modified),,Goerz,Planigon,255,151.89,222.351,222.46,,,,,,,,,,,,,,,,,,
AR1VEAY00010215,Report_RT-R_173.pdf,zeiss_fixed,1975-04-29,Zeiss,RMK A 15/23,119046,Zeiss,Pleogon A,118992,153.08,225.997,226.008,293.999,294.022,,,,,,,,,,,,,,,,
AR1VEAZ00020004,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VEB00001X016,108809-1.pdf,small_flat,1946-02-26,Park,,30,Bausch and Lomb,Metrogon,MS7974,154.07,222.51,223.63,,,,,,,,,,,,,,,,,,
AR1VEBA00010001,Report_RT-R_80.pdf,small_flat,1974-06-03,Fairchild,K-17 (modified),,Goerz,Planigon,255,151.89,222.351,222.46,,,,,,,,,,,,,,,,,,
AR1VEBB0002X001,Report_RT-R_233.pdf,wild_all_crosshair,1976-02-03,Wild Heerbrugg,RC10,1945,Wild,Universal Aviogon I,UAgI6020,152.872,220.013,220.005,299.819,299.807,-110.006,0.007,110.007,0.007,0.01,110.009,0,-109.996,-105.997,-105.996,106.011,106.004,-105.988,106.007,106,-105.996
AR1VEBC00010001,Report_RT-R_94.pdf,park_round,1974-07-19,Park,,103A,Wild,Universal Aviogon,UAg459,153.23,223.782,223.823,316.551,316.543,,,,,,,,,,,,,,,,
AR1VEBD00010001,R103.pdf,wild_mid_crosshair,1974-08-12,Wild Heerbrugg,RC8,395,Wild,Aviogon,Ag129,151.98,220.001,220.017,299.815,299.814,-109.987,0.017,110.014,0.014,0.024,110.022,0.009,-109.995,-105.978,-105.982,106.021,106.022,-105.995,106.016,106.009,-105.982
AR1VEBE00010001,Report_RT-R_124.pdf,wild_all_crosshair,1974-11-05,Wild Heerbrugg,RC10,1748,Wild,Universal Aviogon II,UAgII3013,152.97,219.989,220.008,299.822,299.81,,,,,,,,,,,,,,,,
AR1VEBF00020001,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VEBG00010001,Report_RT-R_94.pdf,park_round,1974-07-19,Park,,103A,Wild,Universal Aviogon,UAg459,153.23,223.782,223.823,316.551,316.543,,,,,,,,,,,,,,,,
AR1VEBH00030001,Report_RT-R_222.pdf,wild_mid_crosshair,1975-12-04,Wild Heerbrugg,RC8,931,Wild,Universal Aviogon,UAg415,152.769,220.014,220.01,299.823,299.819,-110.006,0.003,109.998,0.007,0.004,110.011,-0.008,-109.999,-106.01,-105.999,105.996,106.008,-106.005,106.01,105.994,-105.999
AR1VEBI0001X001,R224.pdf,zeiss_float,1975-12-11,Zeiss,RMK A 15/23,21214,Zeiss,Pleogon A,98177,152.351,225.975,225.999,294.078,294.072,-113.02,0.027,112.956,-0.019,0.007,113.001,-0.047,-112.997,-103.999,-103.98,103.952,103.957,-103.991,103.983,103.925,-103.98
AR1VEBJ00070001,Report_RT-R_80.pdf,small_flat,1974-06-03,Fairchild,K-17 (modified),,Goerz,Planigon,255,151.89,222.351,222.46,,,,,,,,,,,,,,,,,,
AR1VEBK00010001,R224.pdf,zeiss_float,1975-12-11,Zeiss,RMK A 15/23,21214,Zeiss,Pleogon A,98177,152.351,225.975,225.999,294.078,294.072,-113.02,0.027,112.956,-0.019,0.007,113.001,-0.047,-112.997,-103.999,-103.98,103.952,103.957,-103.991,103.983,103.925,-103.98
AR1VEBL00020001,R224.pdf,zeiss_float,1975-12-11,Zeiss,RMK A 15/23,21214,Zeiss,Pleogon A,98177,152.351,225.975,225.999,294.078,294.072,-113.02,0.027,112.956,-0.019,0.007,113.001,-0.047,-112.997,-103.999,-103.98,103.952,103.957,-103.991,103.983,103.925,-103.98
AR1VEBM00010008,R181.pdf,wild_all_cross,1975-06-13,Wild Heerbrugg,RC8,360,Wild,Aviogon,Ag116,152.41,219.988,219.997,299.837,299.796,,,,,,,,,,,,,,,,
AR1VEBN00010001,R224.pdf,zeiss_float,1975-12-11,Zeiss,RMK A 15/23,21214,Zeiss,Pleogon A,98177,152.351,225.975,225.999,294.078,294.072,-113.02,0.027,112.956,-0.019,0.007,113.001,-0.047,-112.997,-103.999,-103.98,103.952,103.957,-103.991,103.983,103.925,-103.98
AR1VEBO00010001,Report_RT-R_45.pdf,park_round,1974-03-06,Park,,104A,Wild,Universal Aviogon,UAg460,153.08,223.8,223.754,316.535,316.514,,,,,,,,,,,,,,,,
AR1VEBP00010006,R181.pdf,wild_all_cross,1975-06-13,Wild Heerbrugg,RC8,360,Wild,Aviogon,Ag116,152.41,219.988,219.997,299.837,299.796,,,,,,,,,,,,,,,,
AR1VEBQ00010003,R181.pdf,wild_all_cross,1975-06-13,Wild Heerbrugg,RC8,360,Wild,Aviogon,Ag116,152.41,219.988,219.997,299.837,299.796,,,,,,,,,,,,,,,,
AR1VEBR00010001,R181.pdf,wild_mid_crosshair,1975-06-13,Wild Heerbrugg,RC8,360,Wild,Aviogon,Ag116,152.41,219.985,219.997,299.833,299.795,-109.995,-0.018,109.99,-0.021,0.017,109.99,-0.021,-110.007,-106.007,-106.008,106.02,105.992,-105.99,105.992,105.984,-106.008
AR1VEBS00010041,Report_RT-R_45.pdf,park_round,1974-03-06,Park,,104A,Wild,Universal Aviogon,UAg460,153.08,223.8,223.754,316.535,316.514,,,,,,,,,,,,,,,,
AR1VEBT00010041,Report_RT-R_183.pdf,wild_mid_crosshair,1975-06-13,Wild Heerbrugg,RC8,831,Wild,Universal Aviogon,UAg361,152.75,219.994,220.006,299.806,299.815,,,,,,,,,,,,,,,,
AR1VEBU00010021,R103.pdf,wild_mid_crosshair,1974-08-12,Wild Heerbrugg,RC8,395,Wild,Aviogon,Ag129,151.98,220.001,220.017,299.815,299.814,-109.987,0.017,110.014,0.014,0.024,110.022,0.009,-109.995,-105.978,-105.982,106.021,106.022,-105.995,106.016,106.009,-105.982
AR1VEBVI0010001,Report_RT-R_94.pdf,park_round,1974-07-19,Park,,103A,Wild,Universal Aviogon,UAg459,153.23,223.782,223.823,316.551,316.543,,,,,,,,,,,,,,,,
AR1VEBY00010001,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VEBZ00010002,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VEC000020001,108809-1.pdf,small_flat,1946-02-26,Park,,30,Bausch and Lomb,Metrogon,MS7974,154.07,222.51,223.63,,,,,,,,,,,,,,,,,,
AR1VECA00020001,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VECB00010001,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VECC00010001,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VECD00010001,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VECE00020001,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VECF0002X001,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VECG00010001,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VECH00030001,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VECI00010001,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VECJ0001X001,Report_RT-R_222.pdf,wild_mid_crosshair,1975-12-04,Wild Heerbrugg,RC8,931,Wild,Universal Aviogon,UAg415,152.769,220.014,220.01,299.823,299.819,-110.006,0.003,109.998,0.007,0.004,110.011,-0.008,-109.999,-106.01,-105.999,105.996,106.008,-106.005,106.01,105.994,-105.999
AR1VECK00010001,Report_RT-R_222.pdf,wild_mid_crosshair,1975-12-04,Wild Heerbrugg,RC8,931,Wild,Universal Aviogon,UAg415,152.769,220.014,220.01,299.823,299.819,-110.006,0.003,109.998,0.007,0.004,110.011,-0.008,-109.999,-106.01,-105.999,105.996,106.008,-106.005,106.01,105.994,-105.999
AR1VECL00080008,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VECM00010012,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VECN00010001,R229.pdf,wild_all_cross,1976-01-15,Wild Heerbrugg,RC8,341,Wild,Aviogon,Ag83,152.157,220,220,299.809,299.816,-110.006,-0.013,109.994,-0.005,-0.005,109.984,0.001,-110.015,-105.99,-106.01,106.001,105.993,-106.009,105.987,105.998,-106.01
AR1VECO00010001,Report_RT-R_82.pdf,zeiss_float,1974-06-11,Zeiss,RMK A 15/23,111683,Zeiss,Pleogon A2,112649,153.19,225.923,225.964,294.19,294.166,,,,,,,,,,,,,,,,
AR1VECP00010005,R229.pdf,wild_all_cross,1976-01-15,Wild Heerbrugg,RC8,341,Wild,Aviogon,Ag83,152.157,220,220,299.809,299.816,-110.006,-0.013,109.994,-0.005,-0.005,109.984,0.001,-110.015,-105.99,-106.01,106.001,105.993,-106.009,105.987,105.998,-106.01
AR1VECQ00010010,Report_RT-R_82.pdf,zeiss_float,1974-06-11,Zeiss,RMK A 15/23,111683,Zeiss,Pleogon A2,112649,153.19,225.923,225.964,294.19,294.166,,,,,,,,,,,,,,,,
AR1VECR00010001,R229.pdf,wild_all_cross,1976-01-15,Wild Heerbrugg,RC8,341,Wild,Aviogon,Ag83,152.157,220,220,299.809,299.816,-110.006,-0.013,109.994,-0.005,-0.005,109.984,0.001,-110.015,-105.99,-106.01,106.001,105.993,-106.009,105.987,105.998,-106.01
AR1VECS00010001,R229.pdf,wild_all_cross,1976-01-15,Wild Heerbrugg,RC8,341,Wild,Aviogon,Ag83,152.157,220,220,299.809,299.816,-110.006,-0.013,109.994,-0.005,-0.005,109.984,0.001,-110.015,-105.99,-106.01,106.001,105.993,-106.009,105.987,105.998,-106.01
AR1VECT00010001,Report_RT-R_177.pdf,wild_all_crosshair,1975-05-13,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.04,219.997,219.992,299.814,299.819,,,,,,,,,,,,,,,,
AR1VECZ00010060,Report_RT-R_183.pdf,wild_mid_crosshair,1975-06-13,Wild Heerbrugg,RC8,831,Wild,Universal Aviogon,UAg361,152.75,219.994,220.006,299.806,299.815,,,,,,,,,,,,,,,,
AR1VED000020001,136824.pdf,large_sharp,1953-09-24,Smith,,641E346,Bausch and Lomb,Metrogon,UF4346,153.38,221.37,223.02,,,,,,,,,,,,,,,,,,
AR1VEDA00010002,Report_RT-R_233.pdf,wild_all_crosshair,1976-02-03,Wild Heerbrugg,RC10,1945,Wild,Universal Aviogon I,UAgI6020,152.872,220.013,220.005,299.819,299.807,-110.006,0.007,110.007,0.007,0.01,110.009,0,-109.996,-105.997,-105.996,106.011,106.004,-105.988,106.007,106,-105.996
AR1VEDB00010001,R103.pdf,wild_mid_crosshair,1974-08-12,Wild Heerbrugg,RC8,395,Wild,Aviogon,Ag129,151.98,220.001,220.017,299.815,299.814,-109.987,0.017,110.014,0.014,0.024,110.022,0.009,-109.995,-105.978,-105.982,106.021,106.022,-105.995,106.016,106.009,-105.982
AR1VEDC00010004,Report_RT-R_233.pdf,wild_all_crosshair,1976-02-03,Wild Heerbrugg,RC10,1945,Wild,Universal Aviogon I,UAgI6020,152.872,220.013,220.005,299.819,299.807,-110.006,0.007,110.007,0.007,0.01,110.009,0,-109.996,-105.997,-105.996,106.011,106.004,-105.988,106.007,106,-105.996
AR1VEDD00010001,Report_RT-R_183.pdf,wild_mid_crosshair,1975-06-13,Wild Heerbrugg,RC8,831,Wild,Universal Aviogon,UAg361,152.75,219.994,220.006,299.806,299.815,,,,,,,,,,,,,,,,
AR1VEDE00010001,Report_RT-R_183.pdf,wild_mid_crosshair,1975-06-13,Wild Heerbrugg,RC8,831,Wild,Universal Aviogon,UAg361,152.75,219.994,220.006,299.806,299.815,,,,,,,,,,,,,,,,
AR1VEDF00010001,Report_RT-R_183.pdf,wild_mid_crosshair,1975-06-13,Wild Heerbrugg,RC8,831,Wild,Universal Aviogon,UAg361,152.75,219.994,220.006,299.806,299.815,,,,,,,,,,,,,,,,
AR1VEDG00010055,Report_RT-R_183.pdf,wild_mid_crosshair,1975-06-13,Wild Heerbrugg,RC8,831,Wild,Universal Aviogon,UAg361,152.75,219.994,220.006,299.806,299.815,,,,,,,,,,,,,,,,
AR1VEDH00010001,Report_RT-R_183.pdf,wild_mid_crosshair,1975-06-13,Wild Heerbrugg,RC8,831,Wild,Universal Aviogon,UAg361,152.75,219.994,220.006,299.806,299.815,,,,,,,,,,,,,,,,
AR1VEDI00010044,Report_RT-R_183.pdf,wild_mid_crosshair,1975-06-13,Wild Heerbrugg,RC8,831,Wild,Universal Aviogon,UAg361,152.75,219.994,220.006,299.806,299.815,,,,,,,,,,,,,,,,
AR1VEDJ00010089,Report_RT-R_183.pdf,wild_mid_crosshair,1975-06-13,Wild Heerbrugg,RC8,831,Wild,Universal Aviogon,UAg361,152.75,219.994,220.006,299.806,299.815,,,,,,,,,,,,,,,,
AR1VEDK00010001,Report_RT-R_183.pdf,wild_mid_crosshair,1975-06-13,Wild Heerbrugg,RC8,831,Wild,Universal Aviogon,UAg361,152.75,219.994,220.006,299.806,299.815,,,,,,,,,,,,,,,,
AR1VEDL0001X001,Report_RT-R_89.pdf,zeiss_float,1974-07-02,Zeiss,RMK A 15/23,111699,Zeiss,Pleogon A2,112669,153.44,226.003,225.994,293.965,293.988,,,,,,,,,,,,,,,,
AR1VEDM0001X001,R249.pdf,zeiss_fixed,1976-04-09,Zeiss,RMK A 15/23,116211,Zeiss,Pleogon A4,118960,153.225,226.004,226.005,296.989,296.993,-113.009,-0.006,112.995,-0.001,-0.007,112.997,0.001,-113.008,-105.005,-105.006,105.002,104.993,-105.01,104.998,104.997,-105.006
AR1VEDN00010001,R249.pdf,zeiss_fixed,1976-04-09,Zeiss,RMK A 15/23,116211,Zeiss,Pleogon A4,118960,153.225,226.004,226.005,296.989,296.993,-113.009,-0.006,112.995,-0.001,-0.007,112.997,0.001,-113.008,-105.005,-105.006,105.002,104.993,-105.01,104.998,104.997,-105.006
AR1VEDO00010001,R249.pdf,zeiss_float,1976-04-09,Zeiss,RMK A 15/23,116211,Zeiss,Pleogon A4,118960,153.225,226.004,226.005,296.989,296.993,-113.009,-0.006,112.995,-0.001,-0.007,112.997,0.001,-113.008,-105.005,-105.006,105.002,104.993,-105.01,104.998,104.997,-105.006
AR1VEDP0001X001,Report_RT-R_89.pdf,zeiss_float,1974-07-02,Zeiss,RMK A 15/23,111699,Zeiss,Pleogon A2,112669,153.44,226.003,225.994,293.965,293.988,,,,,,,,,,,,,,,,
AR1VEDQ0001X001,Report_RT-R_89.pdf,zeiss_float,1974-07-02,Zeiss,RMK A 15/23,111699,Zeiss,Pleogon A2,112669,153.44,226.003,225.994,293.965,293.988,,,,,,,,,,,,,,,,
AR1VEDR00010001,Report_RT-R_149.pdf,wild_all_cross,1975-02-19,Wild Heerbrugg,RC8,925,Wild,Universal Aviogon,UAg414,152.22,219.988,219.986,299.817,299.804,,,,,,,,,,,,,,,,
AR1VEDS0001X001,R249.pdf,zeiss_fixed,1976-04-09,Zeiss,RMK A 15/23,116211,Zeiss,Pleogon A4,118960,153.225,226.004,226.005,296.989,296.993,-113.009,-0.006,112.995,-0.001,-0.007,112.997,0.001,-113.008,-105.005,-105.006,105.002,104.993,-105.01,104.998,104.997,-105.006
AR1VEDU00010001,Report_RT-R_149.pdf,wild_all_cross,1975-02-19,Wild Heerbrugg,RC8,925,Wild,Universal Aviogon,UAg414,152.22,219.988,219.986,299.817,299.804,,,,,,,,,,,,,,,,
AR1VEDV00010001,Report_RT-R_149.pdf,wild_all_cross,1975-02-19,Wild Heerbrugg,RC8,925,Wild,Universal Aviogon,UAg414,152.22,219.988,219.986,299.817,299.804,,,,,,,,,,,,,,,,
AR1VEDW00010032,Report_RT-R_149.pdf,wild_all_cross,1975-02-19,Wild Heerbrugg,RC8,925,Wild,Universal Aviogon,UAg414,152.22,219.988,219.986,299.817,299.804,,,,,,,,,,,,,,,,
AR1VEDWS0010001,Report_RT-R_297.pdf,wild_mid_crosshair,1977-01-18,Wild Heerbrugg,RC8,484,Wild,Aviogon,Ag175,152.138,220.003,220.014,299.816,299.805,-109.999,0.01,110.004,0.002,0.01,110.007,0.002,-110.007,-105.99,-105.994,106.015,106.006,-105.995,106.003,105.997,-105.994
AR1VEDX0001X001,R249.pdf,zeiss_fixed,1976-04-09,Zeiss,RMK A 15/23,116211,Zeiss,Pleogon A4,118960,153.225,226.004,226.005,296.989,296.993,-113.009,-0.006,112.995,-0.001,-0.007,112.997,0.001,-113.008,-105.005,-105.006,105.002,104.993,-105.01,104.998,104.997,-105.006
AR1VEDY00010001,RT-R_42.pdf,zeiss_float,1974-02-26,Zeiss,RMK A 15/23,111697,Zeiss,Pleogon A2,112663,153.48,226,225.99,294.109,294.077,,,,,,,,,,,,,,,,
AR1VEDZ00010001,Report_RT-R_266.pdf,zeiss_fixed,1976-08-31,Zeiss,RMK A 15/23,21175,Zeiss,Pleogon A,98155,152.615,225.995,226.001,293.977,293.998,-112.987,0.025,113.008,0,0.014,113.012,0.025,-112.99,-103.935,-103.934,103.937,103.941,-103.948,103.943,103.951,-103.934
AR1VEE000010001,108809-1.pdf,small_flat,1946-02-26,Park,,30,Bausch and Lomb,Metrogon,MS7974,154.07,222.51,223.63,,,,,,,,,,,,,,,,,,
AR1VEEA00010001,Report_RT-R_45.pdf,park_round,1974-03-06,Park,,104A,Wild,Universal Aviogon,UAg460,153.08,223.8,223.754,316.535,316.514,,,,,,,,,,,,,,,,
AR1VEEB00010001,Report_RT-R_94.pdf,park_round,1974-07-19,Park,,103A,Wild,Universal Aviogon,UAg459,153.23,223.782,223.823,316.551,316.543,,,,,,,,,,,,,,,,
AR1VEEC00010007,R249.pdf,zeiss_fixed,1976-04-09,Zeiss,RMK A 15/23,116211,Zeiss,Pleogon A4,118960,153.225,226.004,226.005,296.989,296.993,-113.009,-0.006,112.995,-0.001,-0.007,112.997,0.001,-113.008,-105.005,-105.006,105.002,104.993,-105.01,104.998,104.997,-105.006
AR1VEED00020115,Report_RT-R_249.pdf,zeiss_fixed,1976-04-09,Zeiss,RMK A 15/23,116211,Zeiss,Pleogon A4,118960,153.225,226.004,226.005,296.989,296.993,-113.009,-0.006,112.995,-0.001,-0.007,112.997,0.001,-113.008,-105.005,-105.006,105.002,104.993,-105.01,104.998,104.997,-105.006
AR1VEEE00020171,Report_RT-R_249.pdf,zeiss_fixed,1976-04-09,Zeiss,RMK A 15/23,116211,Zeiss,Pleogon A4,118960,153.225,226.004,226.005,296.989,296.993,-113.009,-0.006,112.995,-0.001,-0.007,112.997,0.001,-113.008,-105.005,-105.006,105.002,104.993,-105.01,104.998,104.997,-105.006
AR1VEEF00020001,R249.pdf,zeiss_fixed,1976-04-09,Zeiss,RMK A 15/23,116211,Zeiss,Pleogon A4,118960,153.225,226.004,226.005,296.989,296.993,-113.009,-0.006,112.995,-0.001,-0.007,112.997,0.001,-113.008,-105.005,-105.006,105.002,104.993,-105.01,104.998,104.997,-105.006
AR1VEEG00010001,Report_RT-R_94.pdf,park_round,1974-07-19,Park,,103A,Wild,Universal Aviogon,UAg459,153.23,223.782,223.823,316.551,316.543,,,,,,,,,,,,,,,,
AR1VEEH00010016,Report_RT-R_94.pdf,park_round,1974-07-19,Park,,103A,Wild,Universal Aviogon,UAg459,153.23,223.782,223.823,316.551,316.543,,,,,,,,,,,,,,,,
AR1VEEI00010030,R32.pdf,park_round,1974-01-18,Park,,102A,Wild,Universal Aviogon,UAg458,153.12,223.824,223.82,316.576,316.538,,,,,,,,,,,,,,,,
AR1VEEJ00010023,R32.pdf,park_round,1974-01-18,Park,,102A,Wild,Universal Aviogon,UAg458,153.12,223.824,223.82,316.576,316.538,,,,,,,,,,,,,,,,
AR1VEEK00010001,R32.pdf,park_round,1974-01-18,Park,,102A,Wild,Universal Aviogon,UAg458,153.12,223.824,223.82,316.576,316.538,,,,,,,,,,,,,,,,
